PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;VESTIGINGSCODE;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;ONDERWIJSSTRUCTUUR;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM;VAKANTIEREGIO
Utrecht;40180;14RC;14RC14;Meerscholen;Euroweg;23;3825 HA;AMERSFOORT;0307;AMERSFOORT;Bijzonder;0334602600; ;VBO;Postbus;194;3800 AD;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;40180;14RC;14RC15;Meerscholen;Amsterdamsestraatweg;13;3744 AA;BAARN;0308;BAARN;Bijzonder;0334794040; ;BRUGJAAR;Postbus;194;3800 AD;AMERSFOORT;45;Hilversum;17;Eemland;16;Eem en Vallei;17;Utrecht;15;Zuid-Noord-Holland;16;Eem en Vallei;Midden
Utrecht;40180;28CA;28CA00;PRO33 college (Accent Amersfoort);Wiekslag;50;3815 GS;AMERSFOORT;0307;AMERSFOORT;Bijzonder;0334450333;www.pro33college.nl;PRO;Wiekslag;50;3815 GS;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;40209;04IX;04IX00;Kalsbeek College Christelijke Scholengemeenschap voor Vmbo, Havo, Ath. en Gymn.;Jozef Israelslaan;56;3443 CT;WOERDEN;0632;WOERDEN;Bijzonder;0348417694;www.kalsbeek.nl;VBO/MAVO/HAVO/VWO;Postbus;145;3440 AC;WOERDEN;48;Woerden;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;40209;04IX;04IX01;Kalsbeek College Christelijke Scholengemeenschap voor Vmbo, Havo, Ath. en Gymn.;Burg H G v Kempensingel;23;3443 AM;WOERDEN;0632;WOERDEN;Bijzonder;0348413120;www.kalsbeek.nl;VBO/MAVO;Postbus;145;3440 AC;WOERDEN;48;Woerden;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;40357;00YO;00YO00;Protestants Christelijk Mavo Waldheim;Torenlaan;81;3742 CS;BAARN;0308;BAARN;Bijzonder;0355429743;www.waldheim.nl;MAVO;Torenlaan;81;3742 CS;BAARN;45;Hilversum;17;Eemland;16;Eem en Vallei;17;Utrecht;15;Zuid-Noord-Holland;16;Eem en Vallei;Midden
Utrecht;40357;01NZ;01NZ00;Christelijk College Griftland School voor Atheneum Havo en Mavo;Noorderweg;79;3761 EV;SOEST;0342;SOEST;Bijzonder;0356098200;www.griftland.nl;MAVO/HAVO/VWO;Postbus;316;3760 AH;SOEST;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;40505;00TL;00TL00;Het Nieuwe Lyceum Scholengemeenschap voor Gymnasium Atheneum en Havo;Jan Steenlaan;38;3723 BV;BILTHOVEN;0310;DE BILT;Bijzonder;0302283060;www.hetnieuwelyceum.nl;HAVO/VWO;Postbus;529;3720 AM;BILTHOVEN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;40687;25GV;25GV08;Aeres VMBO Maartensdijk;Dierenriem;2;3738 TR;MAARTENSDIJK;0310;DE BILT;Bijzonder;0880205500;www.aeresvmbo-maartensdijk.nl;VBO/MAVO;Postbus;245;6710 BE;EDE;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41100;01OE;01OE16;Yuverta;Bergenboulevard;11;3825 AG;AMERSFOORT;0307;AMERSFOORT;Bijzonder;0334801331; ;VBO/MAVO;Bergenboulevard;11;3825 AG;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41100;01OE;01OE17;Yuverta;Doeldijk;16;3417 XD;MONTFOORT;0335;MONTFOORT;Bijzonder;0348471337;yuverta.nl/vmbomontfoort;VBO;Postbus;25;3417 ZG;MONTFOORT;48;Woerden;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41100;01OE;01OE18;Yuverta;Theo Thijssenplein;32;3555 SJ;UTRECHT;0344;UTRECHT;Bijzonder;0302444394;yuverta.nl/vmboutrecht;VBO/MAVO;Postbus;11009;3505 BA;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41100;01OE;01OE37;Yuverta;Randhoeve;2;3992 XH;HOUTEN;0321;HOUTEN;Bijzonder;0306377024;yuverta.nl/vmbohouten;VBO;Postbus;210;3990 GA;HOUTEN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41142;27DG;27DG00;de Passie, Evangelische School voor Vmbo-tl, Havo, Vwo;Zwarte Woud;211;3524 SG;UTRECHT;0344;UTRECHT;Bijzonder;0883372800;www.depassiescholen.nl;VBO/MAVO/HAVO/VWO;Zwarte Woud;211;3524 SG;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41202;00CB;00CB01;Scholengemeenschap voor Voortgezet Vrije Schoolonderwijs;Socrateslaan;24;3707 GL;ZEIST;0355;ZEIST;Bijzonder;0302040290;www.svszeist.nl;MAVO/HAVO/VWO;Socrateslaan;24;3707 GL;ZEIST;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41202;00CB;00CB04;Scholengemeenschap voor Voortgezet Vrije Schoolonderwijs;Prof. Lorentzlaan;16;3701 CC;ZEIST;0355;ZEIST;Bijzonder;0306916931;www.tobiaszeist.nl;MAVO;Prof. Lorentzlaan;16;3701 CC;ZEIST;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41208;20CK;20CK00;Joh van Oldenbarnevelt Gymnasium;Thorbeckeplein;1;3818 JL;AMERSFOORT;0307;AMERSFOORT;Openbaar;0334613944;www.jvo.nl;VWO;Thorbeckeplein;1;3818 JL;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41208;20EA;20EA00;Openbaar lyceum De Amersfoortse Berg;Hooglandseweg-Noord;55;3813 VD;AMERSFOORT;0307;AMERSFOORT;Openbaar;0334618845;www.amersfoortseberg.nl;HAVO/VWO;Hooglandseweg-Noord;55;3813 VD;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41208;20EI;20EI00;Vallei College voor Ath Havo Mavo Vbo Lwoo;Paladijnenweg;611;3813 KD;AMERSFOORT;0307;AMERSFOORT;Openbaar;0334750184;www.t-atrium.nl;VBO/MAVO/HAVO/VWO;Paladijnenweg;611;3813 KD;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41208;20EI;20EI01;Vallei College voor Ath Havo Mavo Vbo Lwoo locatie VMBO Trivium College;Dierenriem;11;3813 VN;AMERSFOORT;0307;AMERSFOORT;Openbaar;0334753694;www.triviumcollege.nl;VBO/MAVO;Dierenriem;11;3813 VN;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41208;20EI;20EI02;Vallei College voor Ath Havo Mavo Vbo Lwoo locatie Amsfort College;Columbusweg;40;3814 WE;AMERSFOORT;0307;AMERSFOORT;Openbaar;0334753147;www.amsfortcollege.nl;VBO/MAVO;Columbusweg;40;3814 WE;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41208;20EI;20EI03;Vallei College voor Ath Havo Mavo Vbo Lwoo locatie Vathorst College;Lovink;6;3825 MP;AMERSFOORT;0307;AMERSFOORT;Openbaar;0334968240;www.vathorstcollege.nl;VBO/MAVO/HAVO/VWO;Lovink;6;3825 MP;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41208;20EI;20EI04;Vallei College voor Ath Havo Mavo Vbo Lwoo loc.PRO33 College/Praktijkond.Trivium;Wiekslag;50;3815 GS;AMERSFOORT;0307;AMERSFOORT;Openbaar;0334722165;www.triviumcollege.nl;PRO;Wiekslag;50;3815 GS;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41217;05RA;05RA00;Veenlanden College PC SGM v Mavo Havo Atheneum;Diamant;9;3641 XR;MIJDRECHT;0736;DE RONDE VENEN;Bijzonder;0297283459;www.veenlandencollege.nl;MAVO/HAVO/VWO;Diamant;9;3641 XR;MIJDRECHT;44;Amsterdam;20;Zuidelijk Noord-Holland;19;Utrecht;17;Utrecht;15;Zuid-Noord-Holland;19;Utrecht;Midden
Utrecht;41217;05RA;05RA01;Veenlanden College PC SGM v Mavo Havo Atheneum;Bonkestekersweg;1;3645 KZ;VINKEVEEN;0736;DE RONDE VENEN;Bijzonder;0297261514; ;MAVO;Bonkestekersweg;1;3645 KZ;VINKEVEEN;44;Amsterdam;20;Zuidelijk Noord-Holland;19;Utrecht;17;Utrecht;15;Zuid-Noord-Holland;19;Utrecht;Midden
Utrecht;41300;02MF;02MF00;Het Perron voor VMBO en Praktijkonderwijs;Sportlaan;11-13;3905 AD;VEENENDAAL;0345;VEENENDAAL;Bijzonder;0318509600;www.hetperron.nl;VBO/MAVO/PRO;Postbus;234;3900 AE;VEENENDAAL;34;Veenendaal;10;De Vallei;16;Eem en Vallei;17;Utrecht;13;Utrecht en omstreken;16;Eem en Vallei;Midden
Utrecht;41475;07KP;07KP00;NXT Maarsbergen voor openbaar mavo, vmbo;Woudenbergseweg;22-A;3953 MG;MAARSBERGEN;1581;UTRECHTSE HEUVELRUG;Openbaar;0343431345;www.nxt.eu/maarsbergen;VBO/MAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;15JM;15JM00;Utrechts Stedelijk Gymnasium, openbare school voor vwo;Ina Boudier-Bakkerlaan;7;3582 VA;UTRECHT;0344;UTRECHT;Openbaar;0302122199;www.usgym.nl/;VWO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;17AO;17AO00;POUWER, openbare school voor praktijkonderwijs;La Bohemedreef;7;3561 KW;UTRECHT;0344;UTRECHT;Openbaar;0302634690;www.pouwersite.nl;PRO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;17BI;17BI00;NUOVO Scholen, openbaar vmbo, mavo, havo, vwo;Blikkenburgerlaan;2;3703 CV;ZEIST;0355;ZEIST;Openbaar;0306982140;www.openbaarlyceumzeist.nl;VBO/MAVO/HAVO/VWO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;17BI;17BI02;NUOVO Scholen, openbaar vmbo, mavo, havo, vwo, locatie NXT Doorn;Frans van Dijklaan;2;3941 KD;DOORN;1581;UTRECHTSE HEUVELRUG;Openbaar;0343412196;www.nxt.eu/nxt-doorn;VBO/MAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;17BI;17BI06;NUOVO Scholen, openbaar vmbo, mavo, havo, vwo, locatie OVMZ;Blikkenburgerlaan;2-A;3703 CV;ZEIST;0355;ZEIST;Openbaar; ;www.ovmz.nl;VBO/MAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;18WS;18WS00;Anna van Rijn College Openb. Scholengemeenschap voor Ath Havo Mavo;Albatros;1;3435 XA;NIEUWEGEIN;0356;NIEUWEGEIN;Openbaar;0306040900;www.annavanrijn.nl;VBO/MAVO/HAVO/VWO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;18WS;18WS01;Anna van Rijn College Openb. Scholengemeenschap voor Ath Havo Mavo;Harmonielaan;1;3438 ED;NIEUWEGEIN;0356;NIEUWEGEIN;Openbaar;0306045344;www.annavanrijn.nl;VBO/MAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;18WS;18WS02;Anna van Rijn College Openb. Scholengemeenschap voor Ath Havo Mavo;Acaciastraat;37;3434 BV;NIEUWEGEIN;0356;NIEUWEGEIN;Openbaar;0306019118;www.annavanrijn.nl;VBO/MAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;18WS;18WS03;Anna van Rijn College Openb. Scholengemeenschap voor Ath Havo Mavo;Bosruiter;14;3435 EM;NIEUWEGEIN;0356;NIEUWEGEIN;Openbaar;0306040900;www.annavanrijn.nl;VBO/MAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;18WS;18WS04;Anna van Rijn College Openb. Scholengemeenschap voor Ath Havo Mavo;Flamingo;3-A;3435 XG;NIEUWEGEIN;0356;NIEUWEGEIN;Openbaar;0306040900;www.annavanrijn.nl;VBO/MAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TJ;24TJ00;Trajectum College, openbare scholengemeenschap voor vbo en mavo;Vader Rijndreef;9;3561 XB;UTRECHT;0344;UTRECHT;Openbaar;0302646100;www.trajectum-college.nl;VBO/MAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR00;NUOVO Scholen, opb. vmbo, havo, vwo;Maartvlinder;1;3544 DA;UTRECHT;0344;UTRECHT;Openbaar;0302933360;www.lrc.nl;VBO/MAVO/HAVO/VWO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR02;NUOVO Scholen, opb. vmbo, havo, vwo - Ithaka ISK La Bohèmedreef;La Bohemedreef;7;3561 KW;UTRECHT;0344;UTRECHT;Openbaar;0302634634;www.ithaka-isk.nl;BRUGJAAR;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR03;NUOVO Scholen, opb. vmbo, havo, vwo - X11 media en vormgeving Vondellaan;Vondellaan;178;3521 GH;UTRECHT;0344;UTRECHT;Openbaar;0302807099;www.x11.nu;VBO/MAVO/HAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR04;NUOVO Scholen, opb. vmbo, havo, vwo - Utrechtse School;Van Lieflandlaan;117;3571 AA;UTRECHT;0344;UTRECHT;Openbaar;0302969070;www.nuovo.eu;BRUGJAAR;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR05;NUOVO Scholen, opb. vmbo, havo, vwo - VOLT! Toekomstmakers;Oesterzwam;1;3451 HB;VLEUTEN;0344;UTRECHT;Openbaar;0306702500;www.volt.eu;VBO/MAVO/HAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR10;NUOVO Scholen, opb. vmbo, havo, vwo - Academie Tien;Berlijnplein;300;3541 CM;UTRECHT;0344;UTRECHT;Openbaar;0307820999;www.academietien.nl;VBO/MAVO/HAVO/VWO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR12;NUOVO Scholen, opb. vmbo, havo, vwo - Ithaka ISK Stroyenborchdreef;Stroyenborchdreef;2;3562 GN;UTRECHT;0344;UTRECHT;Openbaar;0306702660;www.ithaka-isk.nl;BRUGJAAR;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR15;NUOVO Scholen, opb. vmbo, havo, vwo - X11 v Bijnkershoekln;Van Bijnkershoeklaan;8;3527 XL;UTRECHT;0344;UTRECHT;Openbaar;0302807099; ;VBO/MAVO/HAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;24TR;24TR16;NUOVO Scholen, opb. vmbo, havo, vwo - X11 Grebbebergln;Grebbeberglaan;25;3527 VX;UTRECHT;0344;UTRECHT;Openbaar;0302807099; ;VBO/MAVO/HAVO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;30UB;30UB00;UniC school voor vwo en havo;Van Bijnkershoeklaan;2;3527 XL;UTRECHT;0344;UTRECHT;Openbaar; ; ;HAVO/VWO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41475;30UB;30UB01;UniC school voor vwo en havo - locatie International School Utrecht;Van Deventerlaan;1;3528 AG;UTRECHT;0344;UTRECHT;Openbaar;0308700400;www.isutrecht.nl;HAVO/VWO;Postbus;1415;3500 BK;UTRECHT;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41769;03WO;03WO00;Van Lodensteincollege Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo;Utrechtseweg;228;3818 ET;AMERSFOORT;0307;AMERSFOORT;Bijzonder;0334226400;www.vanlodenstein.nl;VBO/MAVO/HAVO/VWO;Postbus;180;3800 AD;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;41897;11NY;11NY00;Regionale Scholengemeenschap Broklede voor Atheneum en Havo;Schepersweg;6-A;3621 JK;BREUKELEN;1904;STICHTSE VECHT;Openbaar;0346258060;www.broklede.nl;HAVO/VWO;Postbus;246;3620 AE;BREUKELEN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;41897;17HX;17HX00;Mgr A E Rientjes Mavo;Valkenkamp;551;3607 MJ;MAARSSEN;1904;STICHTSE VECHT;Bijzonder;0346561360;www.rientjesmavo.nl;VBO/MAVO;Valkenkamp;551;3607 MJ;MAARSSEN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;42718;31FH;31FH00;Pvo Utrecht voor havo en vwo;Wittevrouwenkade;4;3512 CR;UTRECHT;0344;UTRECHT;Bijzonder;0303074324;www.persoonlijkvo.nl;HAVO/VWO;Postbus;36274;1020 MG;AMSTERDAM;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;42817;19IP;19IP00;Rembrandt College Openbare Scholengemeenschap voor Mavo Havo Ath;Rembrandtlaan;2;3904 ZK;VEENENDAAL;0345;VEENENDAAL;Openbaar;0318509900;www.rembrandt-college.nl;MAVO/HAVO/VWO;Postbus;292;3900 AG;VEENENDAAL;34;Veenendaal;10;De Vallei;16;Eem en Vallei;17;Utrecht;13;Utrecht en omstreken;16;Eem en Vallei;Midden
Utrecht;45697;03SX;03SX00;De Baander;Zangvogelweg;152;3815 DR;AMERSFOORT;0307;AMERSFOORT;Bijzonder;0334723163;www.debaander.nl;PRO;Zangvogelweg;152;3815 DR;AMERSFOORT;35;Amersfoort;17;Eemland;16;Eem en Vallei;17;Utrecht;10;Harderwijk-Amersfoort;16;Eem en Vallei;Midden
Utrecht;49155;00VY;00VY00;Cals College Roomskatholiek Scholengemeenschap voor Lyceum Havo Mavo Vbo;Vreeswijksestraatweg;6-A;3432 NA;NIEUWEGEIN;0356;NIEUWEGEIN;Bijzonder;0306036604;www.cals.nl;VBO/MAVO/HAVO/VWO;Postbus;128;3430 AC;NIEUWEGEIN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;49155;00VY;00VY04;Cals College RK SGM voor Lyceum Havo Mavo Vbo;Hoge Dijk;1;3401 RD;IJSSELSTEIN;0353;IJSSELSTEIN;Bijzonder;0306868040;www.cals.nl;VBO/MAVO/HAVO/VWO;Postbus;226;3400 AE;IJSSELSTEIN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;49155;22NE;22NE00;College de Heemlanden School voor havo en atheneum;De Slinger;48;3995 DE;HOUTEN;0321;HOUTEN;Bijzonder;0306379944;www.heemlanden.nl;HAVO/VWO;De Slinger;48;3995 DE;HOUTEN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;49155;30BE;30BE00;Houtens;Kruisboog;1;3994 AE;HOUTEN;0321;HOUTEN;Bijzonder;0306344297;www.hethoutens.nl;VBO/MAVO;Kruisboog;1;3994 AE;HOUTEN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;59282;17XU;17XU00;Heerenlanden College;Eksterlaan;48;4143 AC;LEERDAM;1961;VIJFHEERENLANDEN;Bijzonder;0345613531;www.cvo-av.nl;VBO/MAVO/HAVO/VWO;Eksterlaan;48;4143 AC;LEERDAM;52;Gorinchem;18;Utrecht-Midden;19;Utrecht;17;Utrecht;18;Dordrecht-Gorinchem;19;Utrecht;Midden
Utrecht;59282;17XU;17XU01;Heerenlanden College;Joost de Jongestraat;45;4142 AV;LEERDAM;1961;VIJFHEERENLANDEN;Bijzonder;0345638678;www.cvo-av.nl;VBO/MAVO;Joost de Jongestraat;45;4142 AV;LEERDAM;52;Gorinchem;18;Utrecht-Midden;19;Utrecht;17;Utrecht;18;Dordrecht-Gorinchem;19;Utrecht;Midden
Utrecht;69994;06SU;06SU00;Ichthus College Scholengemeenschap voor Atheneum Havo Mavo;Vondellaan;4;3906 EA;VEENENDAAL;0345;VEENENDAAL;Bijzonder;0318543210;www.ichthuscollege.nl;MAVO/HAVO/VWO;Postbus;227;3900 AE;VEENENDAAL;34;Veenendaal;10;De Vallei;16;Eem en Vallei;17;Utrecht;13;Utrecht en omstreken;16;Eem en Vallei;Midden
Utrecht;76688;02TG;02TG00;Het Baarnsch Lyceum;Torenlaan;83;3742 CS;BAARN;0308;BAARN;Bijzonder;0355416041;www.hetbaarnschlyceum.nl;HAVO/VWO;Torenlaan;83;3742 CS;BAARN;45;Hilversum;17;Eemland;16;Eem en Vallei;17;Utrecht;15;Zuid-Noord-Holland;16;Eem en Vallei;Midden
Utrecht;76740;17WP;17WP00;Werkplaats Kindergemeenschap;Kees Boekelaan;12;3723 BA;BILTHOVEN;0310;DE BILT;Bijzonder;0302282841;www.wpkeesboeke.nl;MAVO/HAVO/VWO;Postbus;28;3720 AA;BILTHOVEN;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;76753;02TH;02TH00;Jordan Montessori Lyceum Utrecht havo/vwo;Jordanlaan;3;3706 TE;ZEIST;0355;ZEIST;Bijzonder;0306954708;www.jordanmlu.nl;HAVO/VWO;Postbus;442;3700 AK;ZEIST;36;Utrecht;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;78132;26KA;26KA00;Futura College voor Praktijkonderwijs;Abeellaan;2;3442 JB;WOERDEN;0632;WOERDEN;Bijzonder;0348457320;www.futuracollege.nl;PRO;Postbus;244;3440 AE;WOERDEN;48;Woerden;18;Utrecht-Midden;19;Utrecht;17;Utrecht;13;Utrecht en omstreken;19;Utrecht;Midden
Utrecht;80328;02VM;02VM00;Christelijk Lyceum Scholengemeenschap voor Mavo Havo Lyceum;Kerkewijk;149;3904 JC;VEENENDAAL;0345;VEENENDAAL;Bijzonder;0318500621;www.clv.nl;MAVO/HAVO/VWO;Postbus;41;3900 AA;VEENENDAAL;34;Veenendaal;10;De Vallei;16;Eem en Vallei;17;Utrecht;13;Utrecht en omstreken;16;Eem en Vallei;Midden
Zeeland;13555;16YC;16YC00;Scheldemond College;Weyevlietplein;7-13;4385 CH;VLISSINGEN;0718;VLISSINGEN;Openbaar;0118479400;www.scheldemondcollege.nl;VBO/MAVO/HAVO/VWO;Postbus;69;4380 AB;VLISSINGEN;59;Middelburg;24;Zeeland;32;Walcheren;32;Overig Zeeland;19;Zeeland;32;Walcheren;Zuid
