PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20181001;12ST;0;CBS 't Kompas;8304GA;EMMELOORD;171;Noordoostpolder;Flevoland;Bo;nvt;Protestants-Christelijk;52274;0;28;32;26;40;22;38;29;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;239
20181001;12SU;0;Basisschool Pr Beatrix;8322AK;URK;184;Urk;Flevoland;Bo;nvt;Protestants-Christelijk;53015;0;45;56;45;45;41;48;50;32;3;0;0;0;0;0;0;0;0;0;0;0;0;0;365
20181001;12SW;0;Basisschool Geert Grote;8023CC;ZWOLLE;193;Zwolle;Overijssel;Bo;nvt;Rooms-Katholiek;40888;0;67;55;66;55;44;58;57;50;9;0;0;0;0;0;0;0;0;0;0;0;0;0;461
20181001;12SY;0;Kindcentrum De Vaart;1703NK;HEERHUGOWAARD;398;Heerhugowaard;Noord-Holland;Bo;nvt;Rooms-Katholiek;73919;0;25;32;25;35;33;27;33;36;4;0;0;0;0;0;0;0;0;0;0;0;0;0;250
20181001;12TB;0;Basisschool de Bron;7671KB;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;nvt;Protestants-Christelijk;61751;0;12;13;15;6;13;8;14;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93
20181001;12TD;0;Sint Petrusbasisschool;1131KX;VOLENDAM;385;Edam-Volendam;Noord-Holland;Bo;nvt;Rooms-Katholiek;72853;0;27;46;46;47;66;68;48;76;4;0;0;0;0;0;0;0;0;0;0;0;0;0;428
20181001;12TE;0;De Esch;7577PL;OLDENZAAL;173;Oldenzaal;Overijssel;Bo;nvt;Rooms-Katholiek;75219;0;32;22;26;34;34;39;34;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;258
20181001;12TF;0;het Duet;1421BN;UITHOORN;451;Uithoorn;Noord-Holland;Bo;nvt;Rooms-Katholiek;40581;0;50;55;59;41;47;50;47;46;9;1;0;0;0;0;0;0;0;0;0;0;0;0;405
20181001;12TH;0;Basisschool de Haren;5233HG;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Bo;nvt;Rooms-Katholiek;74049;0;36;49;41;44;45;41;42;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;327
20181001;12TK;0;PC Basissch Pr Beatrix;7441HR;NIJVERDAL;163;Hellendoorn;Overijssel;Bo;nvt;Protestants-Christelijk;85600;0;24;23;12;22;11;17;14;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;138
20181001;12TL;0;Basissch Johannes Post;8602BK;SNEEK;1900;Sudwest-Fryslan;Friesland;Bo;nvt;Protestants-Christelijk;42545;0;15;13;13;5;18;12;16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106
20181001;12TM;0;de Driemaster;1034SG;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Protestants-Christelijk;81316;0;30;37;50;47;47;39;44;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;321
20181001;12TN;0;Obs Kudelstaart;1433WB;KUDELSTAART;358;Aalsmeer;Noord-Holland;Bo;nvt;Openbaar;41544;0;16;30;25;25;27;31;27;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;211
20181001;12TO;0;Obs de Spreng;8181XW;HEERDE;246;Heerde;Gelderland;Bo;nvt;Openbaar;41345;0;11;11;14;12;8;11;14;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;95
20181001;12TP;0;0bs Oosterboerschool;7943CV;MEPPEL;119;Meppel;Drenthe;Bo;nvt;Openbaar;41629;0;5;5;4;14;10;9;22;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;87
20181001;12TR;0;OBS De Vlinder;9561GN;TER APEL;1950;Westerwolde;Groningen;Bo;nvt;Openbaar;10925;0;34;46;42;44;47;48;38;57;8;1;0;0;0;0;0;0;0;0;0;0;0;0;365
20181001;12TS;0;IKC Het Groene Hart;7921HG;ZUIDWOLDE DR;1690;De Wolden;Drenthe;Bo;nvt;Openbaar;41895;0;26;47;41;34;41;41;50;37;3;0;0;0;0;0;0;0;0;0;0;0;0;0;320
20181001;12TT;0;De Wijde Veert;1723AB;NOORD-SCHARWOUDE;416;Langedijk;Noord-Holland;Bo;nvt;Openbaar;41364;0;68;74;61;56;56;47;53;48;11;1;0;0;0;0;0;0;0;0;0;0;0;0;475
20181001;12TT;1;Barnewiel;1724SV;OUDKARSPEL;416;Langedijk;Noord-Holland;Bo;nvt;Openbaar;41364;0;15;9;22;10;8;11;15;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;101
20181001;12TU;0;De Mient;1733AZ;NIEUWE NIEDORP;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Openbaar;41438;0;14;23;30;30;27;32;20;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;194
20181001;12TV;0;Daltonschool Ees;9536PN;EES;1681;Borger-Odoorn;Drenthe;Bo;nvt;Openbaar;42554;0;5;6;6;9;8;3;11;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;59
20181001;12TX;0;BS De Klimop;1902DH;CASTRICUM;383;Castricum;Noord-Holland;Bo;nvt;Openbaar;41191;0;18;25;18;17;26;22;40;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;190
20181001;12TZ;0;Cantecleer;7694AX;KLOOSTERHAAR;160;Hardenberg;Overijssel;Bo;nvt;Openbaar;41630;0;10;20;11;19;17;19;19;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131
20181001;12UA;0;Openbare Daltonsch Rhenen-Elst;3921EK;ELST UT;340;Rhenen;Utrecht;Bo;nvt;Openbaar;41461;0;23;23;22;23;20;13;20;23;2;1;0;0;0;0;0;0;0;0;0;0;0;0;170
20181001;12UE;0;Obs 't Want;3238AP;ZWARTEWAAL;501;Brielle;Zuid-Holland;Bo;nvt;Openbaar;41570;0;10;12;18;17;17;12;21;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;120
20181001;12UK;0;SSBO De Rotonde;4205KK;GORINCHEM;512;Gorinchem;Zuid-Holland;Sbo;nvt;Algemeen bijzonder;41417;0;5;2;7;5;16;16;25;18;7;0;0;0;0;0;0;0;0;0;0;0;0;0;101
20181001;12UM;0;Obs de Marke;9301JD;RODEN;1699;Noordenveld;Drenthe;Bo;nvt;Openbaar;11711;0;24;20;31;20;28;42;29;24;7;0;0;0;0;0;0;0;0;0;0;0;0;0;225
20181001;12UO;0;Professor Casimirschool;2271TX;VOORBURG;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;nvt;Openbaar;41447;0;28;30;30;32;32;30;31;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;242
20181001;12UP;0;Basisschool De Dubbeldekker;3281LK;NUMANSDORP;611;Cromstrijen;Zuid-Holland;Bo;nvt;Openbaar;41444;0;20;22;13;19;19;18;21;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;148
20181001;12UR;0;OBS H.W. Heuvelschool;7271GD;BORCULO;1859;Berkelland;Gelderland;Bo;nvt;Openbaar;41413;0;21;16;24;18;28;27;24;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;181
20181001;12UU;0;De Wielewaal;1742JM;SCHAGEN;441;Schagen;Noord-Holland;Bo;nvt;Openbaar;41438;0;14;15;16;17;25;26;22;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;157
20181001;12UV;0;OBS Gesworen Hoek;5043BE;TILBURG;855;Tilburg;Noord-Brabant;Bo;nvt;Openbaar;41611;0;14;16;13;14;22;13;16;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;125
20181001;12UZ;0;Het Spectrum;7902HM;HOOGEVEEN;118;Hoogeveen;Drenthe;Bo;nvt;Openbaar;42557;0;29;37;37;46;39;35;53;39;7;0;0;0;0;0;0;0;0;0;0;0;0;0;322
20181001;12VA;0;BS Nijenoert;9351HT;LEEK;22;Leek;Groningen;Bo;nvt;Openbaar;41571;0;46;39;30;35;40;41;47;37;6;0;0;0;0;0;0;0;0;0;0;0;0;0;321
20181001;12VB;0;Obs de Berenburcht;4501BR;OOSTBURG;1714;Sluis;Zeeland;Bo;nvt;Openbaar;41637;0;15;13;18;11;17;12;21;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;124
20181001;12VC;0;De Korf;3026XJ;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;37;17;28;17;21;17;14;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;167
20181001;12VD;0;Basisschool de Stjelp;8834XM;BAARD;80;Leeuwarden;Friesland;Bo;nvt;Openbaar;41856;0;6;1;0;3;7;5;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38
20181001;12VE;0;Basissch de Driemaster;1931VE;EGMOND AAN ZEE;373;Bergen (NH.);Noord-Holland;Bo;nvt;Openbaar;41191;0;5;11;5;10;13;11;16;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;94
20181001;12VF;0;Bs Pr Willem Alexander;4266EH;EETHEN;738;Aalburg;Noord-Brabant;Bo;nvt;Openbaar;41878;0;10;11;19;10;15;12;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94
20181001;12VH;0;'t Kraaienest;3265BH;PIERSHIL;588;Korendijk;Zuid-Holland;Bo;nvt;Openbaar;41444;0;6;4;2;10;7;6;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
20181001;12VJ;0;J.H. Isingsschool;7399AG;EMPE;213;Brummen;Gelderland;Bo;nvt;Openbaar;41566;0;11;11;2;12;4;10;14;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;79
20181001;12VK;0;Obs Hurdegarijp;9254CS;HURDEGARYP;737;Tytsjerksteradiel;Friesland;Bo;nvt;Openbaar;41735;0;11;17;13;21;13;22;29;22;6;0;0;0;0;0;0;0;0;0;0;0;0;0;154
20181001;12VM;0;Bs Dorpssch de Blesse;8397GV;DE BLESSE;98;Weststellingwerf;Friesland;Bo;nvt;Openbaar;41631;0;4;7;8;2;7;5;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
20181001;12VN;0;OBS Beukenlaan;9674CC;WINSCHOTEN;1895;Oldambt;Groningen;Bo;nvt;Openbaar;41613;0;23;21;23;27;34;27;28;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;203
20181001;12VO;0;OBS Het Overbos;3233VL;OOSTVOORNE;614;Westvoorne;Zuid-Holland;Bo;nvt;Openbaar;41570;0;26;32;26;33;33;29;28;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236
20181001;12VQ;0;Basisschool de Cantharel;3852ZX;ERMELO;233;Ermelo;Gelderland;Bo;nvt;Openbaar;41345;0;19;19;25;23;15;20;17;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;161
20181001;12VS;0;Basissch de Langereis;1645PN;URSEM;1598;Koggenland;Noord-Holland;Bo;nvt;Openbaar;41421;0;9;8;12;8;8;9;12;28;3;1;0;0;0;0;0;0;0;0;0;0;0;0;98
20181001;12VU;0;Nynke van Hichtumschool;9101XN;DOKKUM;58;Dongeradeel;Friesland;Bo;nvt;Openbaar;41492;0;7;7;9;6;10;6;9;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;65
20181001;12VV;0;Koning Willem Alexanderschool;4175HA;HAAFTEN;304;Neerijnen;Gelderland;Bo;nvt;Openbaar;41561;0;10;13;11;8;5;14;9;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;86
20181001;12VW;0;SSBO De Piramide;6835HZ;ARNHEM;202;Arnhem;Gelderland;Sbo;nvt;Openbaar;41645;0;1;5;6;11;17;22;30;35;15;0;0;0;0;0;0;0;0;0;0;0;0;0;142
20181001;12VX;0;Basisschool Hogenkamp;7003DJ;DOETINCHEM;222;Doetinchem;Gelderland;Bo;nvt;Openbaar;41371;0;63;59;66;53;48;50;45;32;7;0;0;0;0;0;0;0;0;0;0;0;0;0;423
20181001;12WB;0;Basisschool Steenvoorde;2285VD;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;nvt;Openbaar;41441;0;47;60;32;48;54;47;34;39;7;1;0;0;0;0;0;0;0;0;0;0;0;0;369
20181001;12WD;0;BS de Vlindertuin;6446SR;BRUNSSUM;899;Brunssum;Limburg;Bo;nvt;Protestants-Christelijk;41516;0;39;35;45;51;32;45;34;43;2;0;0;0;0;0;0;0;0;0;0;0;0;0;326
20181001;12WE;0;De Fontein;4827GA;BREDA;758;Breda;Noord-Brabant;Bo;nvt;Protestants-Christelijk;41001;0;27;32;47;43;53;48;53;54;8;1;0;0;0;0;0;0;0;0;0;0;0;0;366
20181001;12WF;0;Petraschool;8072AL;NUNSPEET;302;Nunspeet;Gelderland;Bo;nvt;Protestants-Christelijk;24533;0;33;32;38;36;38;48;35;37;5;0;0;0;0;0;0;0;0;0;0;0;0;0;302
20181001;12WI;0;RK Basisschool de Regenboog;5051KR;GOIRLE;785;Goirle;Noord-Brabant;Bo;nvt;Rooms-Katholiek;31267;0;20;30;20;20;27;29;32;35;6;1;0;0;0;0;0;0;0;0;0;0;0;0;220
20181001;12WJ;0;IKC Raam;5403AG;UDEN;856;Uden;Noord-Brabant;Bo;nvt;Rooms-Katholiek;32177;0;32;34;33;46;24;40;31;27;7;1;0;0;0;0;0;0;0;0;0;0;0;0;275
20181001;12WK;0;De Schakel;3905WK;VEENENDAAL;345;Veenendaal;Utrecht;Bo;nvt;Protestants-Christelijk;41154;0;24;20;26;32;25;21;28;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;196
20181001;12WL;0;Het Carillon;8031HL;ZWOLLE;193;Zwolle;Overijssel;Bo;nvt;Protestants-Christelijk;40934;0;28;22;34;31;26;23;35;30;8;1;0;0;0;0;0;0;0;0;0;0;0;0;238
20181001;12WM;0;De Coppele;5061TB;OISTERWIJK;824;Oisterwijk;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40947;0;19;19;25;26;20;22;28;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;180
20181001;12WN;0;Antonius;6603CZ;WIJCHEN;296;Wijchen;Gelderland;Bo;nvt;Rooms-Katholiek;38001;0;14;12;17;17;20;15;23;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;138
20181001;12WO;0;PC Basisschool De Triangel;7738PA;WITHAREN;175;Ommen;Overijssel;Bo;nvt;Protestants-Christelijk;42744;0;4;1;4;2;7;4;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;34
20181001;12WS;0;Achtsprong;1102JA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Samenwerking PC, RK;43864;0;27;33;29;38;29;38;21;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;236
20181001;12WT;0;Chr Basissch De Klaver;3083VH;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;47595;0;54;63;59;61;46;50;53;48;9;0;0;0;0;0;0;0;0;0;0;0;0;0;443
20181001;12WU;0;Gevers Deynootschool;2251CT;VOORSCHOTEN;626;Voorschoten;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40540;0;26;31;27;26;32;25;27;31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;226
20181001;12WY;0;c.b.s. De Pionier;9101SC;DOKKUM;58;Dongeradeel;Friesland;Bo;nvt;Protestants-Christelijk;40788;0;12;10;10;9;13;8;9;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;83
20181001;12WZ;0;Chr BS De Regenboog;7701CW;DEDEMSVAART;160;Hardenberg;Overijssel;Bo;nvt;Protestants-Christelijk;40946;0;41;24;32;35;31;26;27;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;245
20181001;12XA;0;Basissch de Driemaster;1324DS;ALMERE;34;Almere;Flevoland;Bo;nvt;Protestants-Christelijk;40114;0;15;20;11;29;11;11;12;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;124
20181001;12XD;0;Basisschool Loeswijk;5731GH;MIERLO;1771;Geldrop-Mierlo;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40557;0;17;16;12;10;19;16;24;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;121
20181001;12XE;0;Kath Basissch de Bunders;5467CV;VEGHEL;1948;Meierijstad;Noord-Brabant;Bo;nvt;Rooms-Katholiek;73712;0;17;16;13;13;21;16;23;13;3;1;0;0;0;0;0;0;0;0;0;0;0;0;136
20181001;12XF;0;Bs Heilinde;4711EC;ST. WILLEBRORD;840;Rucphen;Noord-Brabant;Bo;nvt;Rooms-Katholiek;31017;0;59;60;54;61;64;53;64;49;14;1;0;0;0;0;0;0;0;0;0;0;0;0;479
20181001;12XG;0;Basisschool Meander;5953JN;REUVER;889;Beesel;Limburg;Bo;nvt;Rooms-Katholiek;75597;0;26;24;41;30;33;41;43;41;4;0;0;0;0;0;0;0;0;0;0;0;0;0;283
20181001;12XI;0;RK Basisschool de Kring;8232ZA;LELYSTAD;995;Lelystad;Flevoland;Bo;nvt;Rooms-Katholiek;40950;0;54;42;50;50;41;51;28;31;7;0;0;0;0;0;0;0;0;0;0;0;0;0;354
20181001;12XL;0;Het Palet;1185EK;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;nvt;Protestants-Christelijk;40020;0;26;29;25;28;28;21;25;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;205
20181001;12XM;0;Het Creiler Woud;1773AK;KREILEROORD;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Protestants-Christelijk;79874;0;9;2;7;8;6;6;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
20181001;12XN;0;Beatrix;2641HC;PIJNACKER;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;nvt;Protestants-Christelijk;78782;0;37;32;43;37;25;29;30;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;248
20181001;12XO;0;Basisschool De Klipper;1975DR;IJMUIDEN;453;Velsen;Noord-Holland;Bo;nvt;Protestants-Christelijk;40257;0;45;45;41;45;54;45;47;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;360
20181001;12XQ;0;Frans Postmaschool;6413VV;HEERLEN;917;Heerlen;Limburg;Bo;nvt;Algemeen bijzonder;41516;0;23;25;26;26;21;26;23;24;8;0;0;0;0;0;0;0;0;0;0;0;0;0;202
20181001;12XR;0;SSBO De Wissel;4902ZC;OOSTERHOUT NB;826;Oosterhout;Noord-Brabant;Sbo;nvt;Rooms-Katholiek;40278;0;0;3;11;14;19;36;41;59;29;0;0;0;0;0;0;0;0;0;0;0;0;0;212
20181001;12XS;0;CBS Mozaiek;3023PV;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;74531;0;19;18;17;18;23;16;18;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;151
20181001;12XW;0;Het Meerrijk;8265ZD;KAMPEN;166;Kampen;Overijssel;Bo;nvt;Openbaar;41871;0;20;9;15;21;27;12;13;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;137
20181001;12XX;0;OBS Ruitenvelder;9619PL;FROOMBOSCH;1952;Midden-Groningen;Groningen;Bo;nvt;Openbaar;41779;0;2;5;2;5;0;1;9;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;30
20181001;12XY;0;Basissch de Driesprong;8347JP;EESVEEN;1708;Steenwijkerland;Overijssel;Bo;nvt;Openbaar;41816;0;8;2;4;5;9;4;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
20181001;12YB;0;Obs de Sterrekijker;1945TT;BEVERWIJK;375;Beverwijk;Noord-Holland;Bo;nvt;Openbaar;41375;0;20;30;28;34;42;40;41;31;7;0;0;0;0;0;0;0;0;0;0;0;0;0;273
20181001;12YE;0;bs De Steiger;4535ED;TERNEUZEN;715;Terneuzen;Zeeland;Bo;nvt;Openbaar;40803;0;46;40;42;52;43;40;35;52;12;0;0;0;0;0;0;0;0;0;0;0;0;0;362
20181001;12YF;0;Obs de Peppel;1775AX;MIDDENMEER;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Openbaar;41438;0;15;18;12;12;16;15;25;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;132
20181001;12YL;0;Basisschool de Trime;9244EW;BEETSTERZWAAG;86;Opsterland;Friesland;Bo;nvt;Openbaar;41631;0;14;7;9;8;14;10;12;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;87
20181001;12YM;0;WereldKidz Op Dreef;3706EW;ZEIST;355;Zeist;Utrecht;Bo;nvt;Openbaar;41496;0;21;23;14;14;18;12;14;23;15;1;0;0;0;0;0;0;0;0;0;0;0;0;155
20181001;12YO;0;Bs de Zonnewijzer;7431BH;DIEPENVEEN;150;Deventer;Overijssel;Bo;nvt;Rooms-Katholiek;23128;0;25;19;17;19;16;23;26;21;4;0;0;0;0;0;0;0;0;0;0;0;0;0;170
20181001;12YQ;0;BS Holthuizen;7482ET;HAAKSBERGEN;158;Haaksbergen;Overijssel;Bo;nvt;Rooms-Katholiek;25351;0;40;31;23;35;27;38;36;25;5;0;0;0;0;0;0;0;0;0;0;0;0;0;260
20181001;12YU;0;Basisschool de Regenboog;3225AC;HELLEVOETSLUIS;530;Hellevoetsluis;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41507;0;33;50;34;37;34;38;24;34;4;0;0;0;0;0;0;0;0;0;0;0;0;0;288
20181001;12YV;0;Keuchenius;3262CL;OUD-BEIJERLAND;584;Oud-Beijerland;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41127;0;23;26;31;16;21;17;17;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;170
20181001;12YY;0;Bs Louise de Coligny;6711JD;EDE GLD;228;Ede;Gelderland;Bo;nvt;Protestants-Christelijk;42587;0;38;29;38;24;30;29;37;16;5;0;0;0;0;0;0;0;0;0;0;0;0;0;246
20181001;12YZ;0;Oranje Nassau;3353AT;PAPENDRECHT;590;Papendrecht;Zuid-Holland;Bo;nvt;Protestants-Christelijk;43928;0;34;23;30;22;20;18;18;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;187
20181001;12ZA;0;De Groene Hoek;3142LC;MAASSLUIS;556;Maassluis;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41338;0;51;43;35;42;28;32;45;31;8;0;0;0;0;0;0;0;0;0;0;0;0;0;315
20181001;12ZD;0;Basissch Montessorisch;6524SL;NIJMEGEN;268;Nijmegen;Gelderland;Bo;nvt;Rooms-Katholiek;47100;0;29;29;27;37;23;32;28;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224
20181001;12ZE;0;bs Ondersteboven;6237NP;MOORVELD;938;Meerssen;Limburg;Bo;nvt;Rooms-Katholiek;41506;0;14;7;9;11;11;14;17;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;89
20181001;12ZG;0;Basisschool de Kameleon;3607BL;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;nvt;Rooms-Katholiek;52131;0;22;29;27;38;27;32;19;26;6;1;0;0;0;0;0;0;0;0;0;0;0;0;227
20181001;12ZH;0;CBS De Schalmei;8314AH;BANT;171;Noordoostpolder;Flevoland;Bo;nvt;Protestants-Christelijk;52274;0;8;6;10;14;8;12;11;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;76
20181001;12ZI;0;BS Groen van Prinsterer;8321VW;URK;184;Urk;Flevoland;Bo;nvt;Protestants-Christelijk;53015;0;25;36;24;25;35;23;30;26;4;0;0;0;0;0;0;0;0;0;0;0;0;0;228
20181001;12ZJ;0;OEC.Basisschool De Kubus;8026PS;ZWOLLE;193;Zwolle;Overijssel;Bo;nvt;Rooms-Katholiek;40888;0;9;12;11;11;6;7;4;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;70
20181001;12ZL;0;Zevensprong;1701MD;HEERHUGOWAARD;398;Heerhugowaard;Noord-Holland;Bo;nvt;Rooms-Katholiek;73919;0;30;30;24;27;37;32;20;26;3;0;0;0;0;0;0;0;0;0;0;0;0;0;229
20181001;12ZN;0;Chr Basisschool Eltheto;7671GG;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;nvt;Protestants-Christelijk;61751;0;29;33;34;34;29;24;29;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;250
20181001;12ZO;0;De Schouw Basisschool;3432XV;NIEUWEGEIN;356;Nieuwegein;Utrecht;Bo;nvt;Rooms-Katholiek;77975;0;50;41;45;50;58;47;56;29;12;0;0;0;0;0;0;0;0;0;0;0;0;0;388
20181001;12ZQ;0;De Bongerd;7577LL;OLDENZAAL;173;Oldenzaal;Overijssel;Bo;nvt;Rooms-Katholiek;75219;0;44;57;60;50;65;68;65;62;3;0;0;0;0;0;0;0;0;0;0;0;0;0;474
20181001;12ZR;0;Basisschool de Duizendpoot;5231BV;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Bo;nvt;Rooms-Katholiek;74049;0;29;18;28;38;30;32;31;26;8;2;0;0;0;0;0;0;0;0;0;0;0;0;242
20181001;12ZS;0;Immanuel;1063KX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;nvt;Protestants-Christelijk;81316;0;22;19;11;24;22;23;26;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;173
20181001;12ZT;0;Basissch De Tamboerijn;4201GT;GORINCHEM;512;Gorinchem;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41396;0;11;17;18;23;16;19;20;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;143
20181001;12ZW;0;Bs met de Bijbel Diermen;3882PE;PUTTEN;273;Putten;Gelderland;Bo;nvt;Reformatorisch;40862;0;3;4;5;3;5;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
20181001;12ZX;0;Basissch Simon Havinga;8604AS;SNEEK;1900;Sudwest-Fryslan;Friesland;Bo;nvt;Protestants-Christelijk;42545;0;24;27;37;36;36;42;31;37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;274
20181001;13AA;0;OBS Sprinkels;7944EE;MEPPEL;119;Meppel;Drenthe;Bo;nvt;Openbaar;41629;0;56;65;63;57;56;63;58;44;6;0;0;0;0;0;0;0;0;0;0;0;0;0;468
20181001;13AE;0;Basisschool Montessori;1902GK;CASTRICUM;383;Castricum;Noord-Holland;Bo;nvt;Openbaar;41191;0;16;18;17;16;20;14;17;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;136
20181001;13AF;0;Basisschool Honesch;7481VB;HAAKSBERGEN;158;Haaksbergen;Overijssel;Bo;nvt;Openbaar;25351;0;8;12;10;6;12;12;11;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;78
20181001;13AK;0;Obs de Tiende Penning;3237AN;VIERPOLDERS;501;Brielle;Zuid-Holland;Bo;nvt;Openbaar;41570;0;13;14;18;14;17;16;8;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;111
