PEILDATUM;INSTELLINGSCODE;VESTIGINGSCODE;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20221001;21ON;00;Basisschool de Pionier;5467KE;VEGHEL;1948;Meierijstad;Noord-Brabant;Bo;nvt;Rooms-Katholiek;73712;0;17;24;19;19;16;14;15;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;134
20221001;21OP;00;Kindcentrum De Fontein;7232BD;WARNSVELD; 301;Zutphen;Gelderland;Bo;nvt;Openbaar;41566;0;9;21;23;12;20;13;24;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;151
20221001;21OQ;00;OBS De Vuurvogel;5038ML;TILBURG; 855;Tilburg;Noord-Brabant;Bo;nvt;Openbaar;41611;0;35;32;30;37;21;27;30;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;226
20221001;21OT;00;De Springschans;1423ET;UITHOORN; 451;Uithoorn;Noord-Holland;Bo;nvt;Rooms-Katholiek;40581;0;50;55;55;57;52;46;51;40;8;0;0;0;0;0;0;0;0;0;0;0;0;0;414
20221001;21OU;00;Obs De Kajuit;1423ET;UITHOORN; 451;Uithoorn;Noord-Holland;Bo;nvt;Openbaar;41544;0;18;20;27;29;22;17;19;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175
20221001;21OV;00;OBS Het Palet;4715AP;RUCPHEN; 840;Rucphen;Noord-Brabant;Bo;nvt;Openbaar;41471;0;15;16;16;21;14;9;9;7;7;3;0;0;0;0;0;0;0;0;0;0;0;0;117
20221001;21OX;00;RK Bs De Heiberg;4708EC;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;nvt;Rooms-Katholiek;74154;0;36;50;40;39;40;48;33;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;336
20221001;21OY;00;OBS De Duizendpoot;4908CA;OOSTERHOUT NB; 826;Oosterhout;Noord-Brabant;Bo;nvt;Openbaar;40278;0;22;23;24;27;24;26;29;19;5;1;0;0;0;0;0;0;0;0;0;0;0;0;200
20221001;21OZ;00;De Kruudwis;5803HE;VENRAY; 984;Venray;Limburg;Bo;nvt;Rooms-Katholiek;44397;0;32;21;33;27;43;38;37;29;2;0;0;0;0;0;0;0;0;0;0;0;0;0;262
20221001;21PA;00;RK Basissch De Heiacker;5508WR;VELDHOVEN; 861;Veldhoven;Noord-Brabant;Bo;nvt;Rooms-Katholiek;77338;0;33;34;40;35;46;40;33;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;290
20221001;21PO;00;Jan v Rijckenborghschool;1852CC;HEILOO; 399;Heiloo;Noord-Holland;Bo;nvt;Algemeen bijzonder;30013;0;12;11;11;12;11;13;13;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;94
20221001;21PP;00;OBS De Wildert;4823BJ;BREDA; 758;Breda;Noord-Brabant;Bo;nvt;Openbaar;41869;0;24;14;6;15;11;17;21;26;2;0;0;0;0;0;0;0;0;0;0;0;0;0;136
20221001;21PQ;00;Kbs De Driezwing;4823MS;BREDA; 758;Breda;Noord-Brabant;Bo;nvt;Rooms-Katholiek;41407;0;13;17;10;21;21;18;16;24;10;0;0;0;0;0;0;0;0;0;0;0;0;0;150
20221001;21PR;00;Nutsbasisschool Burgst;4822RS;BREDA; 758;Breda;Noord-Brabant;Bo;nvt;Algemeen bijzonder;40637;0;65;57;53;60;53;45;78;39;3;1;0;0;0;0;0;0;0;0;0;0;0;0;454
20221001;21PS;00;OBS De Vlonder;7827HX;EMMEN; 114;Emmen;Drenthe;Bo;nvt;Openbaar;42830;0;18;21;23;31;17;23;29;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;185
20221001;21PU;00;RK Bs De Diedeldoorn;7827JV;EMMEN; 114;Emmen;Drenthe;Bo;nvt;Rooms-Katholiek;45000;0;25;12;21;17;24;28;29;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;178
20221001;21QE;00;Woutertje Pieterse;2334CL;LEIDEN; 546;Leiden;Zuid-Holland;Bo;nvt;Openbaar;42504;0;45;55;57;56;42;44;51;38;5;0;0;0;0;0;0;0;0;0;0;0;0;0;393
20221001;21QF;00;Geref Bs De Fakkel;7603VZ;ALMELO; 141;Almelo;Overijssel;Bo;nvt;Gereformeerd vrijgemaakt;41624;0;13;13;21;20;16;20;17;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131
20221001;21QG;00;PC Basisschool De Mare;7609VK;ALMELO; 141;Almelo;Overijssel;Bo;nvt;Protestants-Christelijk;41472;0;54;37;41;62;41;48;46;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;381
20221001;21QH;00;OBS de Bonkelaar;7609VK;ALMELO; 141;Almelo;Overijssel;Bo;nvt;Openbaar;41522;0;63;43;60;56;51;49;38;46;5;0;0;0;0;0;0;0;0;0;0;0;0;0;411
20221001;21QK;00;Bs Dick Bruna School;2742MG;WADDINXVEEN; 627;Waddinxveen;Zuid-Holland;Bo;nvt;Openbaar;41527;0;91;82;73;94;62;58;60;46;4;0;0;0;0;0;0;0;0;0;0;0;0;0;570
20221001;21QN;00;De Akker;1186HD;AMSTELVEEN; 362;Amstelveen;Noord-Holland;Bo;nvt;Reformatorisch;41534;0;14;10;11;9;13;17;8;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;96
20221001;21QT;00;OJBS de Duizendpoot;6039BD;STRAMPROY; 988;Weert;Limburg;Bo;nvt;Openbaar;42538;0;15;12;13;15;22;16;19;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;138
20221001;21QU;00;De Tol;9472WH;ZUIDLAREN;1730;Tynaarlo;Drenthe;Bo;nvt;Protestants-Christelijk;32073;0;45;25;35;37;27;27;24;18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;241
20221001;21QV;00;RK Bs De Startbaan;2171NZ;SASSENHEIM;1525;Teylingen;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40967;0;13;17;12;10;22;19;26;18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;140
20221001;21QZ;00;Frits Bodebasisschool;8321RG;URK; 184;Urk;Flevoland;Bo;nvt;Protestants-Christelijk;53015;0;36;42;32;37;39;37;40;29;3;0;0;0;0;0;0;0;0;0;0;0;0;0;295
20221001;21RD;00;GBS De Open Kring;3862HN;NIJKERK GLD; 267;Nijkerk;Gelderland;Bo;nvt;Gereformeerd vrijgemaakt;40945;0;5;9;12;11;11;11;13;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83
20221001;21RE;00;ATO-Kindcentrum De Terp;5241KB;ROSMALEN; 796;'s-Hertogenbosch;Noord-Brabant;Bo;nvt;Openbaar;41672;0;66;47;63;72;44;72;58;52;7;0;0;0;0;0;0;0;0;0;0;0;0;0;481
20221001;21RO;00;Breda College;4817DM;BREDA; 758;Breda;Noord-Brabant;Vso;  3;Rooms-Katholiek;41407;0;0;0;0;0;0;0;0;2;40;44;50;58;52;31;16;3;0;0;0;0;0;0;296
20221001;21RP;00;De Tovercirkel;2134DE;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;26;20;22;16;21;20;19;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;168
20221001;21RQ;00;OBS De Achtbaan;3822CD;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;nvt;Openbaar;41514;0;28;36;44;29;39;22;36;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;270
20221001;21RR;00;CBS De Regenboog;2134DE;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;Bo;nvt;Protestants-Christelijk;42683;0;7;10;16;11;13;15;7;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90
20221001;21RS;00;De Zonnewijzer;3822CH;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;nvt;Protestants-Christelijk;30010;0;33;19;29;28;29;25;23;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;209
20221001;21RT;00;RK Basisschool Kameleon;3822DP;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;nvt;Rooms-Katholiek;71488;0;7;19;12;14;8;11;20;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;107
20221001;21SG;00;SO VSO De Pyler;6412VK;HEERLEN; 917;Heerlen;Limburg;So;  4;Rooms-Katholiek;41506;0;2;12;15;21;17;23;27;40;7;3;0;0;0;0;0;0;0;0;0;0;0;0;167
20221001;21SG;00;SO VSO De Pyler;6412VK;HEERLEN; 917;Heerlen;Limburg;Vso;  4;Rooms-Katholiek;41506;0;0;0;0;0;0;0;0;0;13;30;24;42;24;10;1;0;0;0;0;0;0;0;144
20221001;21VR;00;Montessorischool Weert;6003BV;WEERT; 988;Weert;Limburg;Bo;nvt;Algemeen bijzonder;41167;0;33;35;44;27;36;40;35;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;276
20221001;22FC;00;Het Baken;1447AS;PURMEREND; 439;Purmerend;Noord-Holland;Bo;nvt;Algemeen bijzonder;41012;0;20;15;17;14;13;15;18;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;132
20221001;22FH;00;De Kosmos;3828AR;HOOGLAND; 307;Amersfoort;Utrecht;Bo;nvt;Algemeen bijzonder;41514;0;40;39;42;42;37;43;43;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;316
20221001;22GB;00;IKC De Regenboog;6681NN;BEMMEL;1705;Lingewaard;Gelderland;Bo;nvt;Openbaar;41013;0;46;29;39;28;27;35;32;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;267
20221001;22JB;00;De Veste;3841XC;HARDERWIJK; 243;Harderwijk;Gelderland;Bo;nvt;Openbaar;41345;0;16;17;20;19;17;16;20;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;143
20221001;22JD;00;Basissch Pieter De Jong;6836GA;ARNHEM; 202;Arnhem;Gelderland;Bo;nvt;Rooms-Katholiek;40812;0;37;40;34;39;55;50;60;37;14;0;0;0;0;0;0;0;0;0;0;0;0;0;366
20221001;22JE;00;Lea Dasbergschool;6836TV;ARNHEM; 202;Arnhem;Gelderland;Bo;nvt;Openbaar;41645;0;30;35;33;27;25;23;24;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;227
20221001;22JG;00;obs De Octopus;8017MD;ZWOLLE; 193;Zwolle;Overijssel;Bo;nvt;Openbaar;42623;0;19;29;27;35;33;27;36;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;236
20221001;22JH;00;De Richtingwijzer;3892AL;ZEEWOLDE;  50;Zeewolde;Flevoland;Bo;nvt;Protestants-Christelijk;42600;0;8;10;14;12;15;9;9;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;85
20221001;22JI;00;De Wetering;3892HZ;ZEEWOLDE;  50;Zeewolde;Flevoland;Bo;nvt;Openbaar;41813;0;24;27;23;24;11;14;24;24;6;0;0;0;0;0;0;0;0;0;0;0;0;0;177
20221001;22JM;00;OBS Panta Rhei;5017CN;TILBURG; 855;Tilburg;Noord-Brabant;Bo;nvt;Openbaar;41611;0;72;86;74;77;84;71;85;62;11;6;0;0;0;0;0;0;0;0;0;0;0;0;628
20221001;22JO;00;OBS aan de Meule;6133AA;SITTARD;1883;Sittard-Geleen;Limburg;Bo;nvt;Openbaar;83280;0;18;24;33;32;28;33;26;28;3;1;0;0;0;0;0;0;0;0;0;0;0;0;226
20221001;22JP;00;OBS De Krullevaar;5975CK;SEVENUM;1507;Horst aan de Maas;Limburg;Bo;nvt;Openbaar;41398;0;21;30;20;14;27;15;16;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;161
20221001;22JQ;00;De Bron;8071LL;NUNSPEET; 302;Nunspeet;Gelderland;Bo;nvt;Protestants-Christelijk;24533;0;52;51;51;43;53;52;35;42;9;0;0;0;0;0;0;0;0;0;0;0;0;0;388
20221001;22JR;00;obs Wereldwijs;2201XP;NOORDWIJK ZH; 575;Noordwijk;Zuid-Holland;Bo;nvt;Openbaar;41362;0;13;9;13;7;10;10;16;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;89
20221001;22JV;00;RK Basissch Erasmus;1827PA;ALKMAAR; 361;Alkmaar;Noord-Holland;Bo;nvt;Rooms-Katholiek;60997;0;13;18;20;23;24;21;22;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;164
20221001;22JY;00;Bs Vindingrijk;5404MA;UDEN;1991;Maashorst;Noord-Brabant;Bo;nvt;Samenwerking Opb., RK;32177;0;20;29;28;28;44;26;32;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;233
20221001;22KA;00;Cbs Het Baken;1507XE;ZAANDAM; 479;Zaanstad;Noord-Holland;Bo;nvt;Protestants-Christelijk;41251;0;78;71;64;51;47;39;36;40;6;0;0;0;0;0;0;0;0;0;0;0;0;0;432
20221001;22KB;00;RK BS de Rietvink;1507XE;ZAANDAM; 479;Zaanstad;Noord-Holland;Bo;nvt;Rooms-Katholiek;41251;0;46;48;51;34;22;38;37;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;302
20221001;22KC;00;OBS De Graswinkel;6005KE;WEERT; 988;Weert;Limburg;Bo;nvt;Openbaar;42538;0;34;34;37;34;35;32;40;32;7;0;0;0;0;0;0;0;0;0;0;0;0;0;285
20221001;22KD;00;Het Palet;2807DC;GOUDA; 513;Gouda;Zuid-Holland;Bo;nvt;Openbaar;41527;0;21;19;21;12;19;8;14;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;138
20221001;22KE;00;KC Goejanverwelle;2807PS;GOUDA; 513;Gouda;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41194;0;27;17;25;27;32;24;31;37;6;0;0;0;0;0;0;0;0;0;0;0;0;0;226
20221001;22KF;00;RK Basissch 't Carillon;2807LS;GOUDA; 513;Gouda;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40765;0;48;46;46;31;55;40;50;40;9;0;0;0;0;0;0;0;0;0;0;0;0;0;365
20221001;22KG;00;Anne Frank;2331PD;LEIDEN; 546;Leiden;Zuid-Holland;Bo;nvt;Openbaar;42504;0;31;22;30;29;32;43;25;24;4;2;0;0;0;0;0;0;0;0;0;0;0;0;242
20221001;22KH;00;OBS de Schatkist;6462HC;KERKRADE; 928;Kerkrade;Limburg;Bo;nvt;Openbaar;41516;0;20;16;17;19;14;15;25;16;6;0;0;0;0;0;0;0;0;0;0;0;0;0;148
20221001;22KJ;00;Montess sch Haaksbergen;7481BC;HAAKSBERGEN; 158;Haaksbergen;Overijssel;Bo;nvt;Algemeen bijzonder;40355;0;9;3;6;9;11;9;9;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;68
20221001;22KK;00;De Lindt;5708EV;HELMOND; 794;Helmond;Noord-Brabant;Bo;nvt;Openbaar;41349;0;15;15;29;19;21;27;28;15;6;1;0;0;0;0;0;0;0;0;0;0;0;0;176
20221001;22KL;00;De Regenboog;7908PB;HOOGEVEEN; 118;Hoogeveen;Drenthe;Bo;nvt;Protestants-Christelijk;69877;0;22;22;26;16;28;31;17;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;182
20221001;22KM;00;'T Rastholt;7908PB;HOOGEVEEN; 118;Hoogeveen;Drenthe;Bo;nvt;Openbaar;42557;0;7;24;11;8;16;11;4;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;92
20221001;22KP;00;OBS Het Spectrum;1339ET;ALMERE;  34;Almere;Flevoland;Bo;nvt;Openbaar;41676;0;38;31;22;26;35;21;19;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;218
20221001;22KS;00;OBS Den Bussel;5171XJ;KAATSHEUVEL; 809;Loon op Zand;Noord-Brabant;Bo;nvt;Openbaar;41435;0;37;44;36;42;28;35;23;36;7;0;0;0;0;0;0;0;0;0;0;0;0;0;288
20221001;22KT;00;RK BS De Kinderboom;5172BS;KAATSHEUVEL; 809;Loon op Zand;Noord-Brabant;Bo;nvt;Rooms-Katholiek;71008;0;28;18;31;25;30;22;20;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;197
20221001;22KU;00;Montessorischool;4707VX;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;nvt;Openbaar;41471;0;31;34;32;37;34;37;32;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;270
20221001;22KV;00;BergOp;4708HD;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;nvt;Openbaar;41471;0;6;7;5;8;7;8;8;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;55
20221001;22KY;00;GBS De Triangel;6714EJ;EDE GLD; 228;Ede;Gelderland;Bo;nvt;Gereformeerd vrijgemaakt;40945;0;28;36;27;29;30;26;28;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;224
20221001;22LE;00;Obs 8e Montessori Z'burg;1019KZ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41774;0;31;26;21;31;22;22;44;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;233
20221001;22LH;00;De Meerpaal;9743RW;GRONINGEN;  14;Groningen;Groningen;Sbo;nvt;Gereformeerd vrijgemaakt;42607;0;0;6;8;11;11;14;14;17;6;0;0;0;0;0;0;0;0;0;0;0;0;0;87
20221001;22LI;00;De Regenboog;5571HS;BERGEIJK;1724;Bergeijk;Noord-Brabant;Bo;nvt;Algemeen bijzonder;41662;0;26;15;16;17;19;11;17;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;130
20221001;22LJ;00;Montessorisch Veenendaal;3905AV;VEENENDAAL; 345;Veenendaal;Utrecht;Bo;nvt;Algemeen bijzonder;40207;0;34;37;36;38;32;23;27;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;261
20221001;22LK;00;KC De Notenbalk;3335DD;ZWIJNDRECHT; 642;Zwijndrecht;Zuid-Holland;Bo;nvt;Protestants-Christelijk;80433;0;45;39;34;30;32;32;34;25;6;0;0;0;0;0;0;0;0;0;0;0;0;0;277
20221001;22LL;00;Shalom;7671ND;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;nvt;Protestants-Christelijk;61751;0;29;27;35;31;30;25;41;36;2;0;0;0;0;0;0;0;0;0;0;0;0;0;256
20221001;22LM;00;PC Basissch De Regenboog;2215DZ;VOORHOUT;1525;Teylingen;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40967;0;22;21;21;21;25;17;24;27;4;0;0;0;0;0;0;0;0;0;0;0;0;0;182
20221001;22LN;00;RK Basissch Emmaus;2215BG;VOORHOUT;1525;Teylingen;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40967;0;38;31;26;26;28;38;21;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;225
20221001;22LO;00;De Achtbaan;2215DZ;VOORHOUT;1525;Teylingen;Zuid-Holland;Bo;nvt;Openbaar;41362;0;98;71;93;72;79;68;67;75;6;0;0;0;0;0;0;0;0;0;0;0;0;0;629
20221001;22LT;00;De Wijngaard;7009DZ;DOETINCHEM; 222;Doetinchem;Gelderland;Bo;nvt;Reformatorisch;30700;0;11;14;8;12;12;10;8;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;88
20221001;22LV;00;Basisschool Onder de Wieken;9883PW;OLDEHOVE;1969;Westerkwartier;Groningen;Bo;nvt;Gereformeerd vrijgemaakt;42607;0;8;5;5;7;10;4;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55
20221001;22LW;00;De Morgenster;1106LP;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Evangelisch;40945;0;19;15;10;24;15;20;23;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;141
20221001;22LY;00;RK Basisschool Het Palet;2718BZ;ZOETERMEER; 637;Zoetermeer;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40377;0;39;37;46;44;42;45;43;51;3;0;0;0;0;0;0;0;0;0;0;0;0;0;350
20221001;22LZ;00;De Evenaar;2105TC;HEEMSTEDE; 397;Heemstede;Noord-Holland;Bo;nvt;Algemeen bijzonder;30701;0;23;19;35;22;21;26;33;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;199
20221001;22MB;00;IKC De Saffier;2718JT;ZOETERMEER; 637;Zoetermeer;Zuid-Holland;Bo;nvt;Openbaar;41390;0;22;29;20;19;25;20;30;17;7;0;0;0;0;0;0;0;0;0;0;0;0;0;189
20221001;22MD;00;De Regenboog Basisschool;2672DR;NAALDWIJK;1783;Westland;Zuid-Holland;Bo;nvt;Rooms-Katholiek;20671;0;29;49;49;33;44;51;28;24;4;0;0;0;0;0;0;0;0;0;0;0;0;0;311
20221001;22MH;00;Shri Vishnu School;2525TH;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;nvt;Hindoeistisch;30709;0;37;36;48;42;51;45;41;58;15;2;0;0;0;0;0;0;0;0;0;0;0;0;375
20221001;22ML;00;de Lans;6971JR;BRUMMEN; 213;Brummen;Gelderland;So;  3;Algemeen bijzonder;77456;0;0;2;3;3;4;2;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;25
20221001;22ML;00;de Lans;6971JR;BRUMMEN; 213;Brummen;Gelderland;Vso;  3;Algemeen bijzonder;77456;0;0;0;0;0;0;0;0;0;6;11;7;10;12;13;7;0;0;0;0;0;0;0;66
20221001;22MP;00;ABS;4331RR;MIDDELBURG; 687;Middelburg;Zeeland;Bo;nvt;Algemeen bijzonder;30715;0;51;54;53;72;67;74;71;51;5;0;0;0;0;0;0;0;0;0;0;0;0;0;498
20221001;22NL;00;Vrijeschool Helianthus;6416CC;HEERLEN; 917;Heerlen;Limburg;Bo;nvt;Antroposofisch;41246;0;50;47;45;43;42;28;25;27;4;0;0;0;0;0;0;0;0;0;0;0;0;0;311
20221001;22NL;01;Talander;6137RP;SITTARD;1883;Sittard-Geleen;Limburg;Bo;nvt;Antroposofisch;41246;0;25;27;22;20;7;21;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141
20221001;22NM;00;Tarieq;5622AE;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;nvt;Islamitisch;30725;0;48;49;54;45;41;43;37;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;355
20221001;22NT;00;Islamitische BS Al-Ghazali;3027SP;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Islamitisch;30731;0;43;56;52;37;56;36;31;28;4;0;0;0;0;0;0;0;0;0;0;0;0;0;343
20221001;22NW;00;OBS De Wielerbaan;7546LC;ENSCHEDE; 153;Enschede;Overijssel;Bo;nvt;Openbaar;41565;0;39;40;43;46;50;43;35;31;7;0;0;0;0;0;0;0;0;0;0;0;0;0;334
20221001;22NX;00;De Wegwijzer;6711CJ;EDE GLD; 228;Ede;Gelderland;So;  3;Algemeen bijzonder;40631;0;7;11;17;18;17;22;20;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;127
20221001;22NX;01;De Vogelhorst;3772TX;BARNEVELD; 203;Barneveld;Gelderland;So;  3;Algemeen bijzonder;40631;0;0;0;0;0;1;4;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10
20221001;22OB;00;De Ortolaan Heibloem;6089ND;HEIBLOEM;1640;Leudal;Limburg;Vso;  4;Rooms-Katholiek;41008;0;0;0;0;0;0;0;0;0;11;17;26;25;28;15;6;0;0;0;0;0;0;0;128
20221001;22OB;04;De Ortolaan Roermond;6043HK;ROERMOND; 957;Roermond;Limburg;Vso;  4;Rooms-Katholiek;41008;0;0;0;0;0;0;0;0;0;5;18;14;31;24;17;7;0;0;0;0;0;0;0;116
20221001;22OD;00;Montessori De Beleving;1447BT;PURMEREND; 439;Purmerend;Noord-Holland;Bo;nvt;Algemeen bijzonder;41012;0;30;23;38;18;19;30;28;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;208
20221001;22OG;00;Velddijk;5931CE;TEGELEN; 983;Venlo;Limburg;Vso;  4;Algemeen bijzonder;44813;0;0;0;0;0;0;0;0;0;12;29;32;28;20;11;5;2;0;0;0;0;0;0;139
20221001;22OH;00;Talentencampus Venlo Spec Ondw;5913GB;VENLO; 983;Venlo;Limburg;So;  4;Algemeen bijzonder;44813;0;2;14;17;10;27;19;36;29;10;0;0;0;0;0;0;0;0;0;0;0;0;0;164
20221001;23AL;00;ICBS De Vredeburg;2135GM;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;Bo;nvt;Rooms-Katholiek;42683;0;51;44;43;30;50;46;45;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;352
20221001;23AM;00;Twickel;2135GJ;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;Bo;nvt;Openbaar;13622;0;26;28;26;26;31;47;34;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;252
20221001;23BP;00;OBS Flevosprong;8252GW;DRONTEN; 303;Dronten;Flevoland;Bo;nvt;Openbaar;41813;0;26;27;33;25;30;33;35;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;234
20221001;23BT;00;OBS Corlaer;3863AZ;NIJKERK GLD; 267;Nijkerk;Gelderland;Bo;nvt;Openbaar;41481;0;12;29;21;30;26;23;35;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;203
20221001;23BU;00;OBS Binnenstad;6211JR;MAASTRICHT; 935;Maastricht;Limburg;Bo;nvt;Openbaar;42669;0;27;37;33;32;27;31;26;22;6;0;0;0;0;0;0;0;0;0;0;0;0;0;241
20221001;23BW;00;OBS De Rietpluim;5673PS;NUENEN; 820;Nuenen, Gerwen en Nederwetten;Noord-Brabant;Bo;nvt;Openbaar;41860;0;44;54;60;58;61;55;63;44;2;0;0;0;0;0;0;0;0;0;0;0;0;0;441
20221001;23BX;00;OBS De Speurneus;6374NJ;LANDGRAAF; 882;Landgraaf;Limburg;Bo;nvt;Openbaar;41516;0;12;20;20;26;36;32;27;37;5;0;0;0;0;0;0;0;0;0;0;0;0;0;215
20221001;23BZ;00;De Zonnewijzer;8252GW;DRONTEN; 303;Dronten;Flevoland;Bo;nvt;Rooms-Katholiek;40950;0;15;11;17;18;17;16;10;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;118
20221001;23CA;00; ; ; ; ; ; ;Bo;nvt; ; ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20221001;23CB;00;Daltonschool;3241BH;MIDDELHARNIS;1924;Goeree-Overflakkee;Zuid-Holland;Bo;nvt;Algemeen bijzonder;40329;0;15;23;25;22;28;20;29;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180
20221001;23CC;00;CBS De Regenboog;4207MV;GORINCHEM; 512;Gorinchem;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41396;0;76;58;67;69;58;60;74;56;6;0;0;0;0;0;0;0;0;0;0;0;0;0;524
20221001;23CD;00;Chr Bo Het Klinket;6836MH;ARNHEM; 202;Arnhem;Gelderland;Bo;nvt;Protestants-Christelijk;41645;0;31;18;26;32;27;24;24;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203
